index,id,name,path,mimeType,webViewLink,mode,export_mime,local_path,status,size_written_bytes,error
1102,1eapFuoZ5way9bf8WS_k75dYof7WgK8hH,exp to parasolid.py,Technical Teams/Airframe/2024-2025/(1) Control Surface Aerodynamics/Simulation Preparation/NX python script/exp to parasolid.py,text/x-python,https://drive.google.com/file/d/1eapFuoZ5way9bf8WS_k75dYof7WgK8hH/view?usp=drivesdk,download,,rag_downloads/exp to parasolid.py,download,4770.0,
1103,16DhKv00Z_P8jKezNA6U_PgAsNlOaws37,generate exp files.py,Technical Teams/Airframe/2024-2025/(1) Control Surface Aerodynamics/Simulation Preparation/NX python script/generate exp files.py,text/x-python,https://drive.google.com/file/d/16DhKv00Z_P8jKezNA6U_PgAsNlOaws37/view?usp=drivesdk,download,,rag_downloads/generate exp files.py,download,351.0,
1104,1S7TwD8tH1uBb5wMSDKuxqkAzzKFWsZYh0awc9gb_rHk,NX python script,Technical Teams/Airframe/2024-2025/(1) Control Surface Aerodynamics/Simulation Preparation/NX python script/NX python script,application/vnd.google-apps.document,https://docs.google.com/document/d/1S7TwD8tH1uBb5wMSDKuxqkAzzKFWsZYh0awc9gb_rHk/edit?usp=drivesdk,export,text/plain,rag_downloads/NX python script.txt,export,402.0,
1105,1guQJL7-E4zvn2y4hKo_wuBq1XvDzW94IFYeGMB_oTBY,Ansys Fin Tab Sims,Technical Teams/Airframe/2024-2025/(1) Control Surface Aerodynamics/Simulation Preparation/Ansys Fin Tab Sims,application/vnd.google-apps.spreadsheet,https://docs.google.com/spreadsheets/d/1guQJL7-E4zvn2y4hKo_wuBq1XvDzW94IFYeGMB_oTBY/edit?usp=drivesdk,export,application/vnd.openxmlformats-officedocument.spreadsheetml.sheet,rag_downloads/Ansys Fin Tab Sims.xlsx,export,7533.0,
1106,1V631_sTjangIjyrvnYgEiXXltfXP54SoKQhrttyDzDc,Parametric Modeling,Technical Teams/Airframe/2024-2025/(1) Control Surface Aerodynamics/Simulation Preparation/Parametric Modeling,application/vnd.google-apps.document,https://docs.google.com/document/d/1V631_sTjangIjyrvnYgEiXXltfXP54SoKQhrttyDzDc/edit?usp=drivesdk,export,text/plain,rag_downloads/Parametric Modeling.txt,export,22.0,
1107,10CXWlNFEP38yUq8St85Yfwd1SV5UMbB1w7nZ1_fO_Zs,Ansys Batch Run,Technical Teams/Airframe/2024-2025/(1) Control Surface Aerodynamics/Simulation Preparation/Ansys Batch Run,application/vnd.google-apps.document,https://docs.google.com/document/d/10CXWlNFEP38yUq8St85Yfwd1SV5UMbB1w7nZ1_fO_Zs/edit?usp=drivesdk,export,text/plain,rag_downloads/Ansys Batch Run.txt,export,18.0,
1108,1EfTrk2j9DhfoSO8hsJ2TjkV_1OxLvmGgTtkj3zLOOHQ,Aerodynamics Article Review,Technical Teams/Airframe/2024-2025/(1) Control Surface Aerodynamics/Article Review/Aerodynamics Article Review,application/vnd.google-apps.document,https://docs.google.com/document/d/1EfTrk2j9DhfoSO8hsJ2TjkV_1OxLvmGgTtkj3zLOOHQ/edit?usp=drivesdk,export,text/plain,rag_downloads/Aerodynamics Article Review.txt,export,3500.0,
1109,13ra1puK9KxargMiGZ3rniM8gNONOTVcKhY8pJowizOI,MAURICE 2.1 materials list,Technical Teams/Airframe/2024-2025/Flight Vehicle 24-25/MAURICE 2/Resources/MAURICE 2.1 materials list,application/vnd.google-apps.spreadsheet,https://docs.google.com/spreadsheets/d/13ra1puK9KxargMiGZ3rniM8gNONOTVcKhY8pJowizOI/edit?usp=drivesdk,export,application/vnd.openxmlformats-officedocument.spreadsheetml.sheet,rag_downloads/MAURICE 2.1 materials list.xlsx,export,23272.0,
1110,1iWsqZKOHuok0ZgFDFq6epz4_ZfzJVJ--Ccl3pp4d0Pk,MAURICE 2.1 CDR slides,Technical Teams/Airframe/2024-2025/Flight Vehicle 24-25/MAURICE 2/Resources/MAURICE 2.1 CDR slides,application/vnd.google-apps.presentation,https://docs.google.com/presentation/d/1iWsqZKOHuok0ZgFDFq6epz4_ZfzJVJ--Ccl3pp4d0Pk/edit?usp=drivesdk,export,application/pdf,rag_downloads/MAURICE 2.1 CDR slides.pdf,export,5565775.0,
1111,19Ygfj3qrXqBjGHq2iic-9h7Hi1959CoX2oIxQs-Ux9c,MAURICE 2.1 timeline,Technical Teams/Airframe/2024-2025/Flight Vehicle 24-25/MAURICE 2/Resources/MAURICE 2.1 timeline,application/vnd.google-apps.spreadsheet,https://docs.google.com/spreadsheets/d/19Ygfj3qrXqBjGHq2iic-9h7Hi1959CoX2oIxQs-Ux9c/edit?usp=drivesdk,export,application/vnd.openxmlformats-officedocument.spreadsheetml.sheet,rag_downloads/MAURICE 2.1 timeline.xlsx,export,21466.0,
1112,1lsyrDctfNqPBejP9daEMfTINzmGfbBUw,Von Karman Nosecone coordinates - Sheet2.csv,Technical Teams/Airframe/2024-2025/Flight Vehicle 24-25/MAURICE 2/Resources/Von Karman Nosecone coordinates - Sheet2.csv,text/csv,https://drive.google.com/file/d/1lsyrDctfNqPBejP9daEMfTINzmGfbBUw/view?usp=drivesdk,download,,rag_downloads/Von Karman Nosecone coordinates - Sheet2.csv,download,2821.0,
1113,1jpJ_AevlN6KTdcNtih2c60A_i0eUO3vvQmbbbKi4dxE,MAURICE 2 BUILD PROCEDURES,Technical Teams/Airframe/2024-2025/Flight Vehicle 24-25/MAURICE 2/Resources/MAURICE 2 BUILD PROCEDURES,application/vnd.google-apps.document,https://docs.google.com/document/d/1jpJ_AevlN6KTdcNtih2c60A_i0eUO3vvQmbbbKi4dxE/edit?usp=drivesdk,export,text/plain,rag_downloads/MAURICE 2 BUILD PROCEDURES.txt,export,2714.0,
1114,1nbfljnlbHfGmEEeXWnt6bnPVXjwf5qOzC6qj-mDnhgM,LRI Flight Vehicle Cameras,Technical Teams/Airframe/2024-2025/Flight Vehicle 24-25/MAURICE 2/Resources/LRI Flight Vehicle Cameras,application/vnd.google-apps.spreadsheet,https://docs.google.com/spreadsheets/d/1nbfljnlbHfGmEEeXWnt6bnPVXjwf5qOzC6qj-mDnhgM/edit?usp=drivesdk,export,application/vnd.openxmlformats-officedocument.spreadsheetml.sheet,rag_downloads/LRI Flight Vehicle Cameras.xlsx,export,7609.0,
1115,10F5RA1tM4HkXaxovFdRURIb8_gkX2uUst8mm-YehQ4w,Roll control servo list,Technical Teams/Airframe/2024-2025/Flight Vehicle 24-25/MAURICE 2/Resources/Roll control servo list,application/vnd.google-apps.spreadsheet,https://docs.google.com/spreadsheets/d/10F5RA1tM4HkXaxovFdRURIb8_gkX2uUst8mm-YehQ4w/edit?usp=drivesdk,export,application/vnd.openxmlformats-officedocument.spreadsheetml.sheet,rag_downloads/Roll control servo list.xlsx,export,9992.0,
1116,10YIwl5mmTHqTPloKn34DHGr5zUuGB1eHiWBhFE0RKNk,Motor Candidates,Technical Teams/Airframe/2024-2025/Flight Vehicle 24-25/MAURICE 2/Resources/Motor Candidates,application/vnd.google-apps.spreadsheet,https://docs.google.com/spreadsheets/d/10YIwl5mmTHqTPloKn34DHGr5zUuGB1eHiWBhFE0RKNk/edit?usp=drivesdk,export,application/vnd.openxmlformats-officedocument.spreadsheetml.sheet,rag_downloads/Motor Candidates.xlsx,export,15326.0,
1117,1Ix27lbhSXjsHlfu8UK4ZxLnBQEYKfFm76nHz2qNy6jA,Calculating sheer force from drag,Technical Teams/Airframe/2024-2025/Flight Vehicle 24-25/MAURICE 1/Calculating sheer force from drag,application/vnd.google-apps.document,https://docs.google.com/document/d/1Ix27lbhSXjsHlfu8UK4ZxLnBQEYKfFm76nHz2qNy6jA/edit?usp=drivesdk,export,text/plain,rag_downloads/Calculating sheer force from drag.txt,export,304.0,
1118,1fRirXr_YUFtebxFZR4EQQ1ezwYunUMHfXwiXmaD1Ilk,Calculating Bending Moment from Fins,Technical Teams/Airframe/2024-2025/Flight Vehicle 24-25/MAURICE 1/Calculating Bending Moment from Fins,application/vnd.google-apps.document,https://docs.google.com/document/d/1fRirXr_YUFtebxFZR4EQQ1ezwYunUMHfXwiXmaD1Ilk/edit?usp=drivesdk,export,text/plain,rag_downloads/Calculating Bending Moment from Fins.txt,export,2239.0,
1119,1CRbatnzrC5CADUrCdcyCuLa3Bms7GA0lTlLiSlfPfF4,MAURICE 1.1 Launch Procedures,Technical Teams/Airframe/2024-2025/Flight Vehicle 24-25/MAURICE 1/MAURICE 1.1 Launch Procedures,application/vnd.google-apps.document,https://docs.google.com/document/d/1CRbatnzrC5CADUrCdcyCuLa3Bms7GA0lTlLiSlfPfF4/edit?usp=drivesdk,export,text/plain,rag_downloads/MAURICE 1.1 Launch Procedures.txt,export,1377.0,
1120,1-C44iYivreiLQfgIc4HOjCBp1Rs-muWVzTDgdL5Kv-A,Nov Launch Materials,Technical Teams/Airframe/2024-2025/Flight Vehicle 24-25/MAURICE 1/Nov Launch Materials,application/vnd.google-apps.spreadsheet,https://docs.google.com/spreadsheets/d/1-C44iYivreiLQfgIc4HOjCBp1Rs-muWVzTDgdL5Kv-A/edit?usp=drivesdk,export,application/vnd.openxmlformats-officedocument.spreadsheetml.sheet,rag_downloads/Nov Launch Materials.xlsx,export,8483.0,
1121,1LybDPjZfuoJB4SazuD1TuhBiQ3U98dtfxnMJIaEXG8s,Copy of Fall Rocket build schedule,Technical Teams/Airframe/2024-2025/Flight Vehicle 24-25/MAURICE 1/Copy of Fall Rocket build schedule,application/vnd.google-apps.document,https://docs.google.com/document/d/1LybDPjZfuoJB4SazuD1TuhBiQ3U98dtfxnMJIaEXG8s/edit?usp=drivesdk,export,text/plain,rag_downloads/Copy of Fall Rocket build schedule.txt,export,349.0,
1122,18a-oyROWFAjGGOHEyKoT7h7lDeXoauQsMKu-v9a2lDs,Fall Rocket procedures,Technical Teams/Airframe/2024-2025/Flight Vehicle 24-25/MAURICE 1/Fall Rocket procedures,application/vnd.google-apps.document,https://docs.google.com/document/d/18a-oyROWFAjGGOHEyKoT7h7lDeXoauQsMKu-v9a2lDs/edit?usp=drivesdk,export,text/plain,rag_downloads/Fall Rocket procedures.txt,export,1542.0,
1123,1m0kIgUBmqqcP3KYi6foFJLPQrdyY5GekBZciuyphsEc,AV Bay Facts Sheet,Technical Teams/Airframe/2024-2025/Flight Vehicle 24-25/MAURICE 1/AV Bay Facts Sheet,application/vnd.google-apps.spreadsheet,https://docs.google.com/spreadsheets/d/1m0kIgUBmqqcP3KYi6foFJLPQrdyY5GekBZciuyphsEc/edit?usp=drivesdk,export,application/vnd.openxmlformats-officedocument.spreadsheetml.sheet,rag_downloads/AV Bay Facts Sheet.xlsx,export,5567.0,
1124,1NBzU3EkmYKyf2y-E7u8em5m8G0fpEeVgY4zwyJkGQ6A,Nov launch gantt revised,Technical Teams/Airframe/2024-2025/Flight Vehicle 24-25/MAURICE 1/Nov launch gantt revised,application/vnd.google-apps.spreadsheet,https://docs.google.com/spreadsheets/d/1NBzU3EkmYKyf2y-E7u8em5m8G0fpEeVgY4zwyJkGQ6A/edit?usp=drivesdk,export,application/vnd.openxmlformats-officedocument.spreadsheetml.sheet,rag_downloads/Nov launch gantt revised.xlsx,export,7180.0,
1125,1MVGq6FK6ft0r6LRhFZgRC2cv3AB8jd1K8yyvKszqybs,FV OPEL Inventory (WIP 10/2/24),Technical Teams/Airframe/2024-2025/Flight Vehicle 24-25/MAURICE 1/FV OPEL Inventory (WIP 10/2/24),application/vnd.google-apps.spreadsheet,https://docs.google.com/spreadsheets/d/1MVGq6FK6ft0r6LRhFZgRC2cv3AB8jd1K8yyvKszqybs/edit?usp=drivesdk,export,application/vnd.openxmlformats-officedocument.spreadsheetml.sheet,rag_downloads/FV OPEL Inventory (WIP 10_2_24).xlsx,export,5106.0,
1126,1-IMkQOHlhI-vixm34nXfIZX3rSC-LzFtGWvqWryytbQ,Motor simulations sheet,Technical Teams/Airframe/2024-2025/Flight Vehicle 24-25/MAURICE 1/Motor simulations sheet,application/vnd.google-apps.spreadsheet,https://docs.google.com/spreadsheets/d/1-IMkQOHlhI-vixm34nXfIZX3rSC-LzFtGWvqWryytbQ/edit?usp=drivesdk,export,application/vnd.openxmlformats-officedocument.spreadsheetml.sheet,rag_downloads/Motor simulations sheet.xlsx,export,4937.0,
1127,1mWm3LBUQANvWFpzCDFYMKZnYpmlItTW_vMnXwml7Z30,Flight Vehicle Fall 2024 Gantt,Technical Teams/Airframe/2024-2025/Flight Vehicle 24-25/MAURICE 1/Flight Vehicle Fall 2024 Gantt,application/vnd.google-apps.spreadsheet,https://docs.google.com/spreadsheets/d/1mWm3LBUQANvWFpzCDFYMKZnYpmlItTW_vMnXwml7Z30/edit?usp=drivesdk,export,application/vnd.openxmlformats-officedocument.spreadsheetml.sheet,rag_downloads/Flight Vehicle Fall 2024 Gantt.xlsx,export,333268.0,
1128,1QH-8mRtwwqu4I4OjBajk1OZhhqDMGafG3CH9axalwKM,FV Meeting 1/22/’25,Technical Teams/Airframe/2024-2025/Flight Vehicle 24-25/FV Meeting 1/22/’25,application/vnd.google-apps.presentation,https://docs.google.com/presentation/d/1QH-8mRtwwqu4I4OjBajk1OZhhqDMGafG3CH9axalwKM/edit?usp=drivesdk,export,application/pdf,rag_downloads/FV Meeting 1_22_’25.pdf,export,65975.0,
1129,11zqEjhv9FO86G-oV-BemJf1FtVi8qL1IJZlzzgWO6HA,Von Karman Nosecone coordinates,Technical Teams/Airframe/2024-2025/Flight Vehicle 24-25/resources/Von Karman Nosecone coordinates,application/vnd.google-apps.spreadsheet,https://docs.google.com/spreadsheets/d/11zqEjhv9FO86G-oV-BemJf1FtVi8qL1IJZlzzgWO6HA/edit?usp=drivesdk,export,application/vnd.openxmlformats-officedocument.spreadsheetml.sheet,rag_downloads/Von Karman Nosecone coordinates.xlsx,export,34593.0,
1130,1VDF92Zm3KQpk0wxI_5dfMcq3V4Lq62EjT4h1KZ20sD0,black powder calculator,Technical Teams/Airframe/2024-2025/Flight Vehicle 24-25/resources/black powder calculator,application/vnd.google-apps.spreadsheet,https://docs.google.com/spreadsheets/d/1VDF92Zm3KQpk0wxI_5dfMcq3V4Lq62EjT4h1KZ20sD0/edit?usp=drivesdk,export,application/vnd.openxmlformats-officedocument.spreadsheetml.sheet,rag_downloads/black powder calculator.xlsx,export,5620.0,
1131,1M4T5H1HpJjWuM98oyPl9Qeoq1cWPPRLCHH9FLiYVChE,mynosetail,Technical Teams/Airframe/2024-2025/Flight Vehicle 24-25/resources/mynosetail,application/vnd.google-apps.spreadsheet,https://docs.google.com/spreadsheets/d/1M4T5H1HpJjWuM98oyPl9Qeoq1cWPPRLCHH9FLiYVChE/edit?usp=drivesdk,export,application/vnd.openxmlformats-officedocument.spreadsheetml.sheet,rag_downloads/mynosetail.xlsx,export,23868.0,
1132,1SaphHum_5NhoV8TJYzU7BwxsNVkOQVx7JB4EPooB2GY,boat tail coordinates,Technical Teams/Airframe/2024-2025/Flight Vehicle 24-25/resources/boat tail coordinates,application/vnd.google-apps.spreadsheet,https://docs.google.com/spreadsheets/d/1SaphHum_5NhoV8TJYzU7BwxsNVkOQVx7JB4EPooB2GY/edit?usp=drivesdk,export,application/vnd.openxmlformats-officedocument.spreadsheetml.sheet,rag_downloads/boat tail coordinates.xlsx,export,6653.0,
1133,192GzrWFhP5224LgTnZGX6J1ZarzI8adxzbli1j1MNoU,Useful links,Technical Teams/Airframe/2024-2025/Flight Vehicle 24-25/resources/Useful links,application/vnd.google-apps.document,https://docs.google.com/document/d/192GzrWFhP5224LgTnZGX6J1ZarzI8adxzbli1j1MNoU/edit?usp=drivesdk,export,text/plain,rag_downloads/Useful links.txt,export,188.0,
1134,1oMLlu0WBPjqlGA7LPimE3jeW8LmUqCNLFf6C9MP-UWo,parachute calculations,Technical Teams/Airframe/2024-2025/Flight Vehicle 24-25/resources/parachute calculations,application/vnd.google-apps.spreadsheet,https://docs.google.com/spreadsheets/d/1oMLlu0WBPjqlGA7LPimE3jeW8LmUqCNLFf6C9MP-UWo/edit?usp=drivesdk,export,application/vnd.openxmlformats-officedocument.spreadsheetml.sheet,rag_downloads/parachute calculations.xlsx,export,6096.0,
1135,10gv2J_PfnLCvA7FexAR7-iyRtvOZ7jx5x_MTkYr_U3U,Tasks list,Technical Teams/Airframe/2024-2025/Flight Vehicle 24-25/resources/Tasks list,application/vnd.google-apps.spreadsheet,https://docs.google.com/spreadsheets/d/10gv2J_PfnLCvA7FexAR7-iyRtvOZ7jx5x_MTkYr_U3U/edit?usp=drivesdk,export,application/vnd.openxmlformats-officedocument.spreadsheetml.sheet,rag_downloads/Tasks list.xlsx,export,5843.0,
1136,13EabKeef4rajysqF4AxuM35QQIFVJ1a_PjoH2-kZfYc,Controls Meeting December 5th,Technical Teams/Airframe/2024-2025/Controls Software/Meeting Notes/Controls Meeting December 5th,application/vnd.google-apps.presentation,https://docs.google.com/presentation/d/13EabKeef4rajysqF4AxuM35QQIFVJ1a_PjoH2-kZfYc/edit?usp=drivesdk,export,application/pdf,rag_downloads/Controls Meeting December 5th.pdf,export,5150021.0,
1137,1W_birjfgzfiudQJbWiHvcs9cL48nSCWZt7kxrDGygQM,10/31/2024 Controls Software Meeting,Technical Teams/Airframe/2024-2025/Controls Software/Meeting Notes/10/31/2024 Controls Software Meeting,application/vnd.google-apps.presentation,https://docs.google.com/presentation/d/1W_birjfgzfiudQJbWiHvcs9cL48nSCWZt7kxrDGygQM/edit?usp=drivesdk,export,application/pdf,rag_downloads/10_31_2024 Controls Software Meeting.pdf,export,237436.0,
1138,196ci1P7-Tl5jFjI5zsgc_u5RguKXw2ozDJO4-h6vfMU,10/24/2024 Controls Software Meeting,Technical Teams/Airframe/2024-2025/Controls Software/Meeting Notes/10/24/2024 Controls Software Meeting,application/vnd.google-apps.presentation,https://docs.google.com/presentation/d/196ci1P7-Tl5jFjI5zsgc_u5RguKXw2ozDJO4-h6vfMU/edit?usp=drivesdk,export,application/pdf,rag_downloads/10_24_2024 Controls Software Meeting.pdf,export,28306.0,
1139,1icPBR30miBYO1p4Flb8rjtqjreHiF6fvJT_na91IUuY,10/17/2024 Controls Software Meeting,Technical Teams/Airframe/2024-2025/Controls Software/Meeting Notes/10/17/2024 Controls Software Meeting,application/vnd.google-apps.presentation,https://docs.google.com/presentation/d/1icPBR30miBYO1p4Flb8rjtqjreHiF6fvJT_na91IUuY/edit?usp=drivesdk,export,application/pdf,rag_downloads/10_17_2024 Controls Software Meeting.pdf,export,29715.0,
1140,1w9sikrgzTfi2nZ2e5GuzMN6tj89x2KxF2T9EJXK8VoI,10/10/2024 Control Software Meeting,Technical Teams/Airframe/2024-2025/Controls Software/Meeting Notes/10/10/2024 Control Software Meeting,application/vnd.google-apps.presentation,https://docs.google.com/presentation/d/1w9sikrgzTfi2nZ2e5GuzMN6tj89x2KxF2T9EJXK8VoI/edit?usp=drivesdk,export,application/pdf,rag_downloads/10_10_2024 Control Software Meeting.pdf,export,45480.0,
1141,1jJVzXva18pA5h7n0hUxFvwL3dT65Nd9KpbK-PgUnHNc,Ongoing Controls Software Task/Meeting Notes,Technical Teams/Airframe/2024-2025/Controls Software/Meeting Notes/Ongoing Controls Software Task/Meeting Notes,application/vnd.google-apps.document,https://docs.google.com/document/d/1jJVzXva18pA5h7n0hUxFvwL3dT65Nd9KpbK-PgUnHNc/edit?usp=drivesdk,export,text/plain,rag_downloads/Ongoing Controls Software Task_Meeting Notes.txt,export,7884.0,
1142,10m2edF819jN9tEhcPUkTpCBAvtUlB1jj,Roll_control_of_a_small_amateur_rocket.pdf,Technical Teams/Airframe/2024-2025/Controls Software/Physics Simulations Documentation/Roll_control_of_a_small_amateur_rocket.pdf,application/pdf,https://drive.google.com/file/d/10m2edF819jN9tEhcPUkTpCBAvtUlB1jj/view?usp=drivesdk,download,,rag_downloads/Roll_control_of_a_small_amateur_rocket.pdf,download,1160436.0,
1143,1KeiYcysKCTen5kGBaRDcQypcgTgybrOp,OpenWeatherMap_2.py,Technical Teams/Airframe/2024-2025/Controls Software/Physics Simulations Documentation/Atmosphere Data/OpenWeatherMap_2.py,text/x-python,https://drive.google.com/file/d/1KeiYcysKCTen5kGBaRDcQypcgTgybrOp/view?usp=drivesdk,download,,rag_downloads/OpenWeatherMap_2.py,download,4121.0,
1144,1BlVUAOM52BI32QgWORhO4_b7rX5Y4eFC,Download sounding data.py,Technical Teams/Airframe/2024-2025/Controls Software/Physics Simulations Documentation/Atmosphere Data/Download sounding data.py,text/x-python,https://drive.google.com/file/d/1BlVUAOM52BI32QgWORhO4_b7rX5Y4eFC/view?usp=drivesdk,download,,rag_downloads/Download sounding data.py,download,2443.0,
1145,1s21P5R-KDvq6R9l3KLMS352kUG3OAfFx,OpenWeatherMap.py,Technical Teams/Airframe/2024-2025/Controls Software/Physics Simulations Documentation/Atmosphere Data/OpenWeatherMap.py,text/x-python,https://drive.google.com/file/d/1s21P5R-KDvq6R9l3KLMS352kUG3OAfFx/view?usp=drivesdk,download,,rag_downloads/OpenWeatherMap.py,download,3231.0,
1146,1hCbXS7B7_cdQgM3FUG2H9gkAJsdI5VWa,"Gordon K. Mandell, George J. Caporaso, William P. Bengen - Advanced topics in model rocketry-Massachusetts Institute of Technology (1973).pdf","Technical Teams/Airframe/2024-2025/Controls Software/Physics Simulations Documentation/Flight Vehicle Dynamics Model/Gordon K. Mandell, George J. Caporaso, William P. Bengen - Advanced topics in model rocketry-Massachusetts Institute of Technology (1973).pdf",application/pdf,https://drive.google.com/file/d/1hCbXS7B7_cdQgM3FUG2H9gkAJsdI5VWa/view?usp=drivesdk,download,,"rag_downloads/Gordon K. Mandell, George J. Caporaso, William P. Bengen - Advanced topics in model rocketry-Massachusetts Institute of Technology (1973).pdf",download,365997621.0,
1147,1ZdfyZ1-ip76nCVvawEI3pG6Kjref7NzzSMZfy2pm_uE,Flight Vehicle Dynamics Article Review,Technical Teams/Airframe/2024-2025/Controls Software/Physics Simulations Documentation/Flight Vehicle Dynamics Model/Flight Vehicle Dynamics Article Review,application/vnd.google-apps.document,https://docs.google.com/document/d/1ZdfyZ1-ip76nCVvawEI3pG6Kjref7NzzSMZfy2pm_uE/edit?usp=drivesdk,export,text/plain,rag_downloads/Flight Vehicle Dynamics Article Review.txt,export,1840.0,
1148,1gQ_-QQKQrlyOKx6LAQPFV0Kmj4h3Heql,OpenRocket_technical_documentation-v13.05 (1).pdf,Technical Teams/Airframe/2024-2025/Controls Software/Physics Simulations Documentation/Flight Vehicle Dynamics Model/Resources/OpenRocket_technical_documentation-v13.05 (1).pdf,application/pdf,https://drive.google.com/file/d/1gQ_-QQKQrlyOKx6LAQPFV0Kmj4h3Heql/view?usp=drivesdk,download,,rag_downloads/OpenRocket_technical_documentation-v13.05 (1).pdf,download,1202222.0,
1149,1B6upJLs-6aorafmmUIZsFbjKNijAsjJgnvzgVYXoXSI,Kalman Filter Diagram,Technical Teams/Airframe/2024-2025/Controls Software/Controls Documentation/Kalman Filter Design/Kalman Filter Diagram,application/vnd.google-apps.presentation,https://docs.google.com/presentation/d/1B6upJLs-6aorafmmUIZsFbjKNijAsjJgnvzgVYXoXSI/edit?usp=drivesdk,export,application/pdf,rag_downloads/Kalman Filter Diagram.pdf,export,371214.0,
1150,1Sdg89RNh8v2hRKnNnmdWQO-cDtlAFeHDUbDZKKOkNlk,Kalman Filter Design,Technical Teams/Airframe/2024-2025/Controls Software/Controls Documentation/Kalman Filter Design/Kalman Filter Design,application/vnd.google-apps.document,https://docs.google.com/document/d/1Sdg89RNh8v2hRKnNnmdWQO-cDtlAFeHDUbDZKKOkNlk/edit?usp=drivesdk,export,text/plain,rag_downloads/Kalman Filter Design.txt,export,141.0,
1151,1b8tXAod7ew4gR_LZVrNJ8JLTKntugZLs4URY2Ic0OjE,Altimeter Information,Technical Teams/Airframe/2024-2025/Controls Software/Controls Documentation/Kalman Filter Design/Altimeter Information,application/vnd.google-apps.document,https://docs.google.com/document/d/1b8tXAod7ew4gR_LZVrNJ8JLTKntugZLs4URY2Ic0OjE/edit?usp=drivesdk,export,text/plain,rag_downloads/Altimeter Information.txt,export,1711.0,
1152,1CGVRLFwfBBe7aHbXMVf4YJ2hKbp4lq7s8R9vghT8RXs,IMU and Altimeter information,Technical Teams/Airframe/2024-2025/Controls Software/Controls Documentation/Kalman Filter Design/IMU and Altimeter information,application/vnd.google-apps.document,https://docs.google.com/document/d/1CGVRLFwfBBe7aHbXMVf4YJ2hKbp4lq7s8R9vghT8RXs/edit?usp=drivesdk,export,text/plain,rag_downloads/IMU and Altimeter information.txt,export,769.0,
1153,19Ujk-VIaulliGmEewhXS43wpeStYtxkzJv5ud6Y8FAU,Kalman Filter Notes,Technical Teams/Airframe/2024-2025/Controls Software/Controls Documentation/Kalman Filter Resource Review/Kalman Filter Notes,application/vnd.google-apps.document,https://docs.google.com/document/d/19Ujk-VIaulliGmEewhXS43wpeStYtxkzJv5ud6Y8FAU/edit?usp=drivesdk,export,text/plain,rag_downloads/Kalman Filter Notes.txt,export,4430.0,
1154,1LNsvbYMP7gc7eq0ZOJRNFs89sh2NruVZ9FzOzcME3E4,Data Fusion Information,Technical Teams/Airframe/2024-2025/Controls Software/Controls Documentation/Kalman Filter Resource Review/Data Fusion Information,application/vnd.google-apps.document,https://docs.google.com/document/d/1LNsvbYMP7gc7eq0ZOJRNFs89sh2NruVZ9FzOzcME3E4/edit?usp=drivesdk,export,text/plain,rag_downloads/Data Fusion Information.txt,export,998.0,
1155,1cMWDsbQROr-mY-nHt9LGhjnSkG6Mp7iv,Complementary Filters Shaping using H_infinity Synthesis.pdf,Technical Teams/Airframe/2024-2025/Controls Software/Controls Documentation/Kalman Filter Resource Review/Complementary Filters Shaping using H_infinity Synthesis.pdf,application/pdf,https://drive.google.com/file/d/1cMWDsbQROr-mY-nHt9LGhjnSkG6Mp7iv/view?usp=drivesdk,download,,rag_downloads/Complementary Filters Shaping using H_infinity Synthesis.pdf,download,545339.0,
