index,source_id,source_path,file_type,word_count,decision,reason
770,1zYO7W7v6oOEO5z6UZZhgi2at6-uZI1Xt6ODqrf307Ws,Technical Teams/Engine/Onboarding/Presentations/Intro to Fluid Systems,pdf,39,keep,kept
771,1TAqSk8VbPU-cRM8sUZHy6Ur4asT9N91_RsbQ_dU4R4I,Technical Teams/Engine/Onboarding/LRI Liquid Rocketry Guide,txt,303,keep,kept
772,1ufyu8Or1-4IsNv0CJyMir74PUv8uYZ_IJ3kTcz4S5II,Technical Teams/Engine/Random/Meeting Notes/Meeting Slides F24/Engine Intro Meeting - 9/4/24,pdf,318,keep,kept
773,1wnjb-v85hx87gjuMb4wvQOPSeq1n7raA2v5hfsNctHc,Technical Teams/Engine/Random/Meeting Notes/Meeting Slides F24/Engine Onboarding I - 9/18/24,pdf,56,keep,kept
774,1L8wMdHbNgt1Vk3Ypv5uV_v2LRSkMee7d,Technical Teams/Engine/Unity(F23)/1) Fall 2023/Unity/September 2023 Electroplating procedures.pdf,pdf,58,keep,kept
775,1DvnLASR7w1iLeHQTIOjS5ufwiALWDEnLE2yeKU2QHhs,Technical Teams/Engine/Unity(F23)/1) Fall 2023/Unity/Meeting notes/Meeting Notes 9/14/2023,txt,20,keep,kept
776,1ENUzQ2izenfmEPDFyi7HGdjafCi3EKahJvFdxMTivqs,Technical Teams/Engine/Unity(F23)/1) Fall 2023/Unity/Meeting notes/Meeting notes 9/10/2023,txt,337,keep,kept
777,1p_Jz16rIgmxmsfGn6XRkchaQKr9LeFcl,Technical Teams/Engine/Unity(F23)/1) Fall 2023/Unity/Research/NASA electroplating article.pdf,pdf,60208,skip,word_count=60208 > 50000
778,1kcweHuWawKdKfovOXQgR44ZXWedjl31z,Technical Teams/Engine/Unity(F23)/1) Fall 2023/Unity/Research/Experimental study on the spray characteristics.pdf,pdf,6969,keep,kept
779,1yfRmwPr-yacSp7zJ5I12JkIkutQr9dro,Technical Teams/Engine/Unity(F23)/1) Fall 2023/Unity/Research/Injector sizing.pdf,pdf,324575,skip,word_count=324575 > 50000
780,1Owtk-2nrOZeFZalc4u35xv4Zas0eUAX16lhtdO4mQ28,Technical Teams/Engine/Unity(F23)/1) Fall 2023/Unity/Research/Bottom manifold,txt,1,skip,duplicate_text_hash
781,1TnQMSdap-Ow46zchRGk26YcfUKtMzwvwf1PjnnwLiJU,Technical Teams/Engine/Unity(F23)/1) Fall 2023/Unity/Presentations/Unity PDR/Unity PDR Open,pdf,1353,keep,kept
782,1d8w4m5nFrWC3j6sVxOzUl32CLa3aEgaqTQWT5ptB3EU,Technical Teams/Engine/Unity(F23)/1) Fall 2023/Unity/Presentations/Engine Meeting (08/31),pdf,248,keep,kept
783,19UgoK_hgxilEL4N8qIiItbohN4Jgpar9z5TjNdSx_qI,Technical Teams/Engine/Unity(F23)/1) Fall 2023/Unity/Presentations/Pumps Meeting (08/31),pdf,249,keep,kept
784,1Ylu6AA5QMIDAPFfPg-YYpuHTXKNZ-69ax1eaH4QxfYo,Technical Teams/Engine/Unity(F23)/1) Fall 2023/Unity/Injector/Injector Sizing ,txt,123,keep,kept
785,1LevUqYpUW0wPgoq4QlXRaxSMEH138hNuOAhb8l3JshI,Technical Teams/Engine/Unity(F23)/1) Fall 2023/Unity/Injector/Methalox 500 Lbf Pintle-Impinging,txt,11900,keep,kept
786,1iRdGnOSQ5S-NH6C0xl4JgjPmiKLktQTB,Technical Teams/Engine/Unity(F23)/1) Fall 2023/Unity/Injector/Methalox Coaxial Swirl AIAA.pdf,pdf,5783,keep,kept
787,1A5rb7cZkUDaDpZB2Sx8i5fyOFK53z-AQ,Technical Teams/Engine/Unity(F23)/1) Fall 2023/Unity/Injector/NASA 2022 Methalox Main Engine Stud.pdf,pdf,3610,keep,kept
788,1eNek5Is0VtL2_bJT3OTkQSoZpjDl5bQv,Technical Teams/Engine/Unity(F23)/1) Fall 2023/Unity/Injector/Methalox 500 Lbf Pintle-Impinging.pdf,pdf,12312,keep,kept
789,1nvXLnIk1zt9bkGfSy0aJ494m1Qjc77IB,Technical Teams/Engine/Unity(F23)/1) Fall 2023/Unity/Injector/Methalox Injector NASA Stud.pdf,pdf,2589,keep,kept
790,1p_lGdhgoTWa7hKUinJlHMspbYXYtWdVKdsREXkqiHkU,Technical Teams/Engine/Unity(F23)/1) Fall 2023/Unity/Regen Channels Manufacturing/Draft #1,txt,113,keep,kept
791,1T7PQcH2flFh05UEUQweV6tPs-WwBXzY6tL7PYWqDvA8,Technical Teams/Engine/Unity(F23)/1) Fall 2023/Unity/Regen Channels Manufacturing/Regen Channel 5/24,txt,190,keep,kept
792,1xCMMmQnqh5VE8LPaLR_Uxm3y3Kiteny8LIN_-MxF_YU,Technical Teams/Engine/Echo (F23-S24)/Echo Design Review,pdf,1869,keep,kept
793,1pNIr9SfwKBhMUHBO2sLHoIwbR3fj0mbToC6x-hSgykU,Technical Teams/Engine/Echo (F23-S24)/LRI ENGINE DOCUMENTATION,txt,4267,keep,kept
794,1fKngMF4QpcBH-8cWLsIPl-nxpXueEI0InrgNJTGBgR8,Technical Teams/Engine/Echo (F23-S24)/Echo Design Review Parameters Cheat Sheet,txt,115,keep,kept
795,13WyDhIiGims2GCgZbDwP0pMnp41pH-Ms,Technical Teams/Engine/Echo (F23-S24)/code/CEArun_echo_01/02/24.pdf,pdf,2524,keep,kept
796,1xaeaGVfFXeUDRcOWKZQVpxjjl-QovsIt,Technical Teams/Engine/Echo (F23-S24)/code/**OUTDATED**Echo CEArun file.pdf,pdf,2383,keep,kept
797,1Cr-pQxFz8Wcc6Vc49nWstNV9jOuvMkMaCUwqsraW-nQ,Technical Teams/Engine/Echo (F23-S24)/documentation/Chamber Documentation - Echo,txt,416,keep,kept
798,1LkQJVQVkCfbqSP2wzL4kwkzgdU1xAnzBHqdN32nE6Jc,Technical Teams/Engine/Echo (F23-S24)/documentation/Seals/O-rings,txt,156,keep,kept
799,1iGqGl5XbyqXvHHQhQu_VFSbXx9r6uaYHPulVWm5BSJE,Technical Teams/Engine/Echo (F23-S24)/documentation/Injector Documentation - Echo,txt,866,keep,kept
800,1Pe_802Hio79st1S9znX5CWM0xSYdnXswuTP6Rf8ls60,Technical Teams/Engine/Echo (F23-S24)/meeting docs/01/04 Meeting,txt,216,keep,kept
801,1SsXQ-Uz97GdMl68Qs69Rx2BaLSDfxnwuKn3Efa9uyQA,Technical Teams/Engine/General Resources/Tent Materials + Procedure,txt,830,keep,kept
802,1SNc-sJlR71JL1h7uEguEWJYj7rXc648Nj61UumAeDq0,Technical Teams/Engine/General Resources/9/2/25 Test Site Clean Tent,txt,146,keep,kept
803,1DgjT57CQBhBFWKtG0qGnDk7T48sKeI-z,Technical Teams/Engine/General Resources/injector/Zhao et al. - 2022 - Review of atomization and mixing characteristics o.pdf,pdf,16482,keep,kept
804,1aj4TkByVURA18PgkkEGHKWZkhkmmxZxv,Technical Teams/Engine/General Resources/injector/Lee et al. - 2021 - Effects of skip distance on the spray characterist.pdf,pdf,7699,keep,kept
805,1S1H5GII6cDkZ5YYF7mIZ-nmu5WRtme-P,Technical Teams/Engine/General Resources/injector/Ashgriz - 2011 - Handbook of Atomization and Sprays Theory and App.pdf,pdf,324575,skip,path_contains:handbook
806,1g04wlHqaFz1pQkQJYHJ1NH-sKWCcbvgk,Technical Teams/Engine/General Resources/injector/Yu et al. - 2017 - Combustion Performance of a Pintle Injector Rocket.pdf,pdf,3266,keep,kept
807,1EYBaxcKKBVW1dTDkAaNpm5t_4ytLAuhA,Technical Teams/Engine/General Resources/injector/Erkal - MIDDLE EAST TECHNICAL UNIVERSITY.pdf,pdf,14742,keep,kept
808,1zuse7_u2ENRZakyPUtgzGTgOnSznkbBq,Technical Teams/Engine/General Resources/numerical analysis/notes/tables/Table_IC.pdf,pdf,47,keep,kept
809,17dgjVpkdV57LJaE0ZIPaOz1IJ2LMOYQo,Technical Teams/Engine/General Resources/numerical analysis/HH Heat Transfer.pdf,pdf,4122,keep,kept
810,1En_TXxUtD78ppUTNQCPQMRuMwg6Q39Gd,Technical Teams/Engine/General Resources/numerical analysis/Heat Transfer Lecture.pdf,pdf,20649,keep,kept
811,1yWiCM77gazGyO4ntMrTcYEK24xzL6MPZ,Technical Teams/Engine/General Resources/numerical analysis/RPE Heat Analaysis.pdf,pdf,11467,keep,kept
812,1_T3KLVcmO5y4c1YRgdacDKUBw6W3exjDEjK94tjDFRQ,Technical Teams/Engine/General Resources/numerical analysis/Regen channel numerical simulation,txt,710,keep,kept
813,1SSyBDO-J5hM48RLHGMod8Jj7oF2Reyrh,Technical Teams/Engine/General Resources/numerical analysis/general cooling design/SazonovGleb2021.pdf,pdf,9114,keep,kept
814,1NXXjHC9Aisgu-ACXlxxs59QARo0VGf7_,Technical Teams/Engine/General Resources/numerical analysis/general cooling design/Merkle and Sankaran - ANALYSIS OF REGEN COOLING IN ROCKET COMBUSTORS.pdf,pdf,3186,keep,kept
815,1HcsCoHVgybD9Bxy2ohJ0wKwwsS0BV3HQ,Technical Teams/Engine/General Resources/numerical analysis/general cooling design/Zhang et al. - 2007 - Numerical Study of Film and Regenerative Cooling i.pdf,pdf,6278,keep,kept
816,1BL21wavEkye3jBUgk_JVFynM-vGOy0na,Technical Teams/Engine/General Resources/numerical analysis/numerical analysis of regen/personally prefer/Huang and Huzel - 1992 - Modern Engineering for Design of Liquid-Propellant.pdf,pdf,299789,skip,word_count=299789 > 50000
817,1MdPM1HvfcXgxjTb3LdjMvQm7BG4_hV_p,Technical Teams/Engine/General Resources/numerical analysis/numerical analysis of regen/personally prefer/Comparison of High Aspect Ratio Cooling Channel Designs for a Rocket Combustion CHamber With Development of an Optimized Design.pdf,pdf,13357,keep,kept
818,1saEhyyvdtA47W_nQ2iT9GGw_hy6G71oM,Technical Teams/Engine/General Resources/numerical analysis/numerical analysis of regen/Song et al. - 2021 - Study on the heat transfer characteristics of rege.pdf,pdf,8023,keep,kept
819,1NYMo20C-PGB1-w6129ukF8pj8cSdvMzp,Technical Teams/Engine/General Resources/numerical analysis/numerical analysis of regen/Naraghi and Technologies - A COMPUTER CODE FOR THREE-DIMENSIONAL ROCKET THERM.pdf,pdf,28309,keep,kept
820,13sp-ppTJZH0tnf7f8dyP9NJmlCXLHTHt,Technical Teams/Engine/General Resources/numerical analysis/numerical analysis of regen/Ulas and Boysan - 2013 - Numerical analysis of regenerative cooling in liqu.pdf,pdf,5482,keep,kept
821,17K45wuhfLM4JQH6ZVHYdhP_9HXwxCnIT,Technical Teams/Engine/General Resources/numerical analysis/numerical analysis of regen/Betti et al. - Development of Heat Transfer Correlations for LOX.pdf,pdf,6668,keep,kept
822,1v_t-M7-iU07OKVydqXfDZJtgYzFO4-Yi,Technical Teams/Engine/General Resources/numerical analysis/numerical analysis of regen/Jin et al. - 2022 - Experimental study on the spray characteristics of.pdf,pdf,6969,skip,duplicate_text_hash
823,1OJlW7k6srx_BPBiOx5sKIxHhh17FyzNg,Technical Teams/Engine/General Resources/numerical analysis/numerical analysis of regen/Cardillo et al. - 2014 - NUMERICAL SIMULATION OF A LO2-CH4 ROCKET ENGINE DE.pdf,pdf,6184,keep,kept
824,1Ob50J9OQQMLg1At4VV6ene9gmoO6gkOc,Technical Teams/Engine/General Resources/numerical analysis/numerical analysis of regen/Pizzarelli et al. - 2014 - Cooling Channel Analysis of a LOXLCH4 Rocket Engi.pdf,pdf,6231,keep,kept
825,1z9dMt4usQ5qzymVtdxW0MShSk8mitfd4,Technical Teams/Engine/General Resources/numerical analysis/numerical analysis of regen/Leonardi et al. - 2019 - Analysis of thermal stratification impact on the d.pdf,pdf,8273,keep,kept
826,1U3tL9OgHpOe5strIy_Ul-LfkLn5AZvpY,Technical Teams/Engine/General Resources/huang-huzel-2012-modern-engineering-for-design-of-liquid-propellant-rocket-engines.pdf,pdf,274146,skip,word_count=274146 > 50000
827,1RNapZS2HmG1uYDqrRJIgCCoFdWmzShg3PHZ1ODskKmI,Technical Teams/Engine/General Resources/Electroforming/19660014566,txt,20955,keep,kept
828,1MUnxivQVZiXmpyEr3fdIdBQrwTk4BvM8,Technical Teams/Engine/General Resources/Electroforming/NickelElectroplating.pdf,pdf,13567,keep,kept
829,1CfV7X1Kd8xTu3KHc3oM3-jX4U8aPn54c,Technical Teams/Engine/General Resources/Electroforming/19660014566.pdf,pdf,60208,skip,word_count=60208 > 50000
830,1D7VEewM8TrzYCXn8C-bp4VFtmEtTRgyP,Technical Teams/Engine/General Resources/Electroforming/Boric Acid SDS.pdf,pdf,1404,keep,kept
831,1uMi1St8xMuRDKJ6JzLFHWpV76LQ09fZ-,Technical Teams/Engine/General Resources/Electroforming/NCKL-II-SULFAMATE-50--WW-AQ-1L.pdf,pdf,1587,keep,kept
832,1syLRfk5sD2-7Y082ROPygSL6tpUOeOYT,Technical Teams/Engine/General Resources/Electroforming/NASA Hot Oil Dewaxing.pdf,pdf,3666,keep,kept
833,106Aacc8_gmFGh--rGXLPCyRNssz4dUaJ,Technical Teams/Engine/General Resources/A Numerical Approach to Optimize the Design of a Pintle Injector for LOX_GCH4 Liquid-Propellant Rocket Engine.pdf,pdf,6670,keep,kept
834,1xhM_TIZrrF6ZWSMxtd1N9yZKeGR14pcd,Technical Teams/Engine/General Resources/How to design rocket engines.pdf,pdf,11491,keep,kept
835,1GIt9xVSv6rnP71THbJvHri64wfytMU84uT52WlVyDCo,Technical Teams/Engine/General Resources/Regen Cooling/PINEAPPLE (LiBREX) Documentation,txt,410,keep,kept
836,1rcSONXlJ-YRYmZ613FxBy3H2JF-HuUHE-F9T3YIw31I,Technical Teams/Engine/General Resources/Regen Cooling/Ian Salamon meeting notes,txt,484,keep,kept
837,1xn8QhNfg4hDauJisxcd7FynIRE9JeMQ9PdyN9CV4eaA,Technical Teams/Engine/General Resources/Regen Cooling/Kamon meeting notes,txt,15,keep,kept
838,11njWle_7BE5x73UDLMErqs1VAw-IVCha,Technical Teams/Engine/General Resources/List of Propulsive Landing Resources.pdf,pdf,583,keep,kept
839,1AG2G-o9SDb649yJtmsH-wUZcpo92553Z1YxhOSXtWL4,READ ME: Organization and Forms/Drive Organization 101,txt,243,keep,kept
840,1KIqZM3fLJBptBuY_LLIISReNvOzUD5aQqW5nSKJepbU,READ ME: Organization and Forms/LRI Waiver 2025,txt,286,keep,kept
841,1InIvtecN0zTdafN4M2hLyaYzWNSRc9qdjDF3_VtzJkQ,Executive Teams/OPEL Improvement Plan,txt,142,keep,kept
842,1cClEjkPCgAfEntTaVecogyPnX-MkyNcXAIYzhhmvXkA,Executive Teams/Admin Team '24-'25/Colors,txt,20,keep,kept
843,1WszkGz-NzBz8sGdl12zZpisI6lPj3xeu,Executive Teams/Admin Team '24-'25/Merch/Stickers.pdf,pdf,50,keep,kept
844,1pME6u3e92PcvIZ12fhC-E5mth77YS1pOQerWvXeKqkc,Executive Teams/Admin Team '24-'25/Merch/Tshirt materials,txt,15,keep,kept
845,1PsALkV9X1YivUGJxEG56EGA-cjA8YQes,Executive Teams/Admin Team '24-'25/Newsletters/lri newlsetter issue#1.pdf,pdf,693,keep,kept
846,1W9bLFXmBxI2sxaBCAUvRTWOFCC6mD3DKiSsAiFoRT90,Executive Teams/Admin Team '24-'25/Website/Website Task Masterdoc ,txt,750,keep,kept
847,1o6uZr8GqTdevd6ukEqjxPcybajWt0_dlQyMRgyZPL_Y,Executive Teams/Admin Team '24-'25/Website/Tech Team Summaries (Spring 2025),txt,1645,keep,kept
848,1-aFrqbt5lFtvAPTDImXvEndLesa7k-b0,Executive Teams/Admin Team '24-'25/Website/LRI Sponsorship Packet Fall 2024.pdf,pdf,1829,keep,kept
849,1_Awwj9vW8LkomrIpiYBOuKEML2G0WB6L9riQmk8KMPQ,Executive Teams/Admin Team '24-'25/Social Media/Collins Video Planning,txt,259,keep,kept
850,1TB3Hiv-tdPNV3h4k8p0s9gEyWDUCFXciDq0EHqoAQOk,Executive Teams/Admin Team '24-'25/Meeting Slides/General Meeting 1_ 10/27/2024,pdf,753,keep,kept
851,12k3-s5ycG7NjChrwgKjVNo_FW-NsMcl-vR89o1Om-aY,Executive Teams/EOH/EOH application ,txt,543,keep,kept
852,1sTkf5heCYYtTOxINrQ8vapyaq_HDJ5WfYLQ1kqEXEaY,Executive Teams/EOH/HITL/Gen Meeting 6,txt,283,keep,kept
853,1lmQ8mpcz2PuMUOeJdJfdzdurmZcbUGslYqvxSnPfAig,Executive Teams/EOH/HITL/Gen Meeting 5,txt,498,keep,kept
854,1Duj92OeBKhW9DMJJQAg56kjdlGGO_q59-aAOvJ6HvC4,Executive Teams/EOH/HITL/Gen Meeting 4,txt,304,keep,kept
855,1ky5NqJQ2icdfiaGQ58i5IU0Xcpax3sNGiK7CWzflNC0,Executive Teams/EOH/HITL/HITL Meeting 3,txt,418,keep,kept
856,1UySfle9SGRvVaftp6MRwfu1D-OyD56jPFQR0_Lq3fWs,Executive Teams/EOH/HITL/HITL Meeting,pdf,288,keep,kept
857,1J-BSi2VBLryVs-iYKyq823lyGb094j_i6mZ8VjSngpw,Executive Teams/EOH/HITL/Agenda for meeting ,txt,365,keep,kept
858,1ix8TLv5otkSgBFeLZFnTuQ1hq1mbt2ysg_G5rCxVgFA,Executive Teams/EOH/HITL/HITL Meeting 2,txt,160,keep,kept
859,1Ctgcbiw46BmABgt8HBwUo2PCvpK8nbG41UltOJpOXA8,Executive Teams/EOH/HITL/Resources ,txt,20,keep,kept
860,1GGOCMKohB5LR8it7M46pzJlVUP5WTvjkRSq_dlaa8bE,Safety/LRI Safety Measures,txt,126,keep,kept
861,1hwsZkiQskNVnyI98z_i4e04jnP-5c-3Zo226jiXsVuU,Safety/Test Readiness Review/Professor Research,txt,108,keep,kept
862,12504780u3bYd5_svWc6T9Qhk5tSqUBkoH9IziecW-1M,Safety/Test Readiness Review/Cecil Presentation,pdf,59,keep,kept
863,1_xmBQlxxOqGBrL5qIk8_tMBsDhZ_7FBYPqnD8TqxDDE,Safety/Go-nogo/Go-nogo Documentation,txt,277,keep,kept
864,1VurKa1NMlgnuKNR7qGxuG1QadzSQW6MNDtfuDhh78CI,Safety/1 Safety Team Charter 2025,txt,798,keep,kept
865,1yxrarmMzC4IHoqX65fNKXPJxAl9MA0Du5OfBK6pFcXg,Safety/Source of Truth (SoT)/Source of Truth Guideline,txt,1792,keep,kept
866,16xUtA-l3iXx27ycYaARMVBJnLyKH0GNq,Safety/Source of Truth (SoT)/More Info/PR1-P Swagelok manual.pdf,pdf,24021,keep,kept
867,1u7vyfQ85_kZIQERBQzyVgxK3rT1WqnG6,Safety/Source of Truth (SoT)/More Info/PR1-P Ebay info.pdf,pdf,1020,keep,kept
868,1FKnRBrjV7SM_9so89a74TjK0PnaXz9esT8swC2-lhkc,Safety/Random notes/NASA RIDM Notes,txt,1643,keep,kept
869,1QLKRnCn6BiqSdavI1y-gs2svHPVOjObVDnw7-qa4o0o,Safety/Random notes/Should we keep our purge system?,txt,902,keep,kept
870,1ZjXq0Im_yvjRaWRwqH8xKq6KQvA4SYOlGSJtJkXi100,Safety/Random notes/Pumps safety meeting,txt,194,keep,kept
871,1EfdgyHFbhR7EfP9Mx2TLPyDwE0wM2UUgjQzGm5jOTuQ,Safety/Random notes/316 and 316L Cryo Tensile Strengths,txt,73,keep,kept
872,16VAYKXDUlXaNTnGDBe6iyrfzaLf8OkFHd4e-LC4PN9s,"Safety/Announcements, Notices & Posters/Notes from meeting with prof. Smart",txt,289,keep,kept
873,1g1iC05xbIxnVQpUgCam5O5V92eGhzbtrFQzS_CpEo-k,"Safety/Announcements, Notices & Posters/Prof Smart presentation",pdf,140,keep,kept
874,1TTvr-clQPGeNvCtvviEpR-BijsmnIIFuIp9iGzWJV3U,"Safety/Announcements, Notices & Posters/Tube bending safety guide",txt,59,keep,kept
875,1lOevV9fFzTMES5veqsUfGRYB2-Ww58H7xzKGJgl6N7I,Safety/ZZ Outdated/Preliminary planning for safety team,txt,987,keep,kept
876,143jcifOtOSoy-SYg1Stglej_9JRXa8hPOhJNhDjnlAE,Safety/Safety Guides and Info/Spring Plans ,txt,27,keep,kept
877,1rw7ujCp5zIoL_Q2FK_8TPotfFhXe3OffY98YO1npaLU,Safety/Safety Guides and Info/DP1 Reflection,txt,345,keep,kept
878,1PpGWOnQv85VoiMl5lHNlD8g5Y-oPpVKO,"Safety/Safety Guides and Info/Handbooks, Standards, and Guides/Dewar Checkouts and Handling Instructions.pdf",pdf,767,skip,path_contains:handbook
879,1FUeS5Nlo7gEiqVc9H6pkcEqBq6WLCtnB,"Safety/Safety Guides and Info/Handbooks, Standards, and Guides/Safety Standard for Oxygen Systems.pdf",pdf,62783,skip,path_contains:handbook
880,1DoCrLYxCJYKkOYH6-QIJ1vyZchQAWtdq,"Safety/Safety Guides and Info/Handbooks, Standards, and Guides/ASME B31.1 Process Piping Guide.pdf",pdf,65185,skip,path_contains:handbook
881,1q01L-WD_lsluW10ew5wWpVXfEQWeexY2,"Safety/Safety Guides and Info/Handbooks, Standards, and Guides/NASA Design of Cryogenic Ground Systems and Ground Support Equipment.pdf",pdf,12929,skip,path_contains:handbook
882,1o-FdapvM6KUgot3H2jMrAkjaTMV5AXND,"Safety/Safety Guides and Info/Handbooks, Standards, and Guides/ASME Section II Part D.pdf",pdf,577036,skip,path_contains:handbook
883,1taGSRgOygWIPnkIhS0mfnj_zg2fqWJbk,"Safety/Safety Guides and Info/Handbooks, Standards, and Guides/SMC-S-005_03JUN2009.PDF",pdf,10662,skip,path_contains:handbook
884,1f-bPcxB5p86LbaZ-Hve_sJTdXDuV2Fns,"Safety/Safety Guides and Info/Handbooks, Standards, and Guides/NASA RISK INFORMED DECISION MAKING.pdf",pdf,42804,skip,path_contains:handbook
885,1eGrKgPpfuhxc32s2jcuYQ7fkBElwmoH6,Safety/Safety Guides and Info/Material Properties/316L Stainless Steel at Cryo Temps.pdf,pdf,7188,keep,kept
886,1t2ekm_U5cOFY6XdxzF3M4a28zzUFpEar,Safety/Safety Guides and Info/Material Properties/316-stainless-steel-chemical-compatibility-chart-from-ism.pdf,pdf,4761,keep,kept
887,19vL6U3cb79wtdSIybXE49xjhUpWw6OW3,Safety/Safety Guides and Info/Material Properties/Development_of_Mechanical_Properties_of_Stainless_.pdf,pdf,13169,keep,kept
888,142QF-dIiJjXPtEJghDiZ8Kszgu--c1Z3,Safety/Safety Guides and Info/Material Properties/Mechanical Properties at Cryogenic Temperatures - Penflex.pdf,pdf,554,keep,kept
889,1bgm3kT9hyhL19B_9l4niZ3ZsJn4yaJMY,Safety/Safety Guides and Info/Material Properties/SS316_316L tensile strenght.pdf,pdf,1149,keep,kept
890,16BWCvBLX4TYg18ggmAynB40EBU2gIzi-,Safety/Safety Guides and Info/Material Properties/Elastomer Properties.pdf,pdf,582,keep,kept
891,1WO64yttDdX6g_Xi67kJKvoPF9VYz1emf,Safety/Safety Guides and Info/Material Properties/EB-2002-Seat-Seal-Matl.pdf,pdf,1156,keep,kept
892,1Rsq1XyJtYXXq7fjeI9jvfWhkNe5bGxfG,Safety/Safety Guides and Info/Metal-to-metal seals/SA-DC##190018 382..396.pdf,pdf,12459,keep,kept
893,1NlA5k4_uvOK53gqaLuczGdSNPoaeXCmo,Safety/Safety Guides and Info/Metal-to-metal seals/Literature Research in Relevant Fields to Understand Pressure Relief Valve Leak Tightness in a Static Closed State.pdf,pdf,2354,keep,kept
894,1MgEcRJvP3eTcgc5WKYFO0B1y6vuTxbF7,Safety/Safety Guides and Info/Metal-to-metal seals/Modelling of leakage on metal-to-metal seals.pdf,pdf,6401,keep,kept
895,1ZdsIhPpT5dRwI9yC87Y4sWanmFaCiexC,Safety/Safety Guides and Info/Go no go flowchart.pdf,pdf,4059,keep,kept
896,1eQwd6KeA910hpOgRwgyfpoI9MQTXp5yxpZx5XIhcCSo,Safety/Meeting notes/2025 4/11 Meeting Notes,txt,320,keep,kept
897,1rAwYl4yvCVSfBniRNf7SaRbH7mH5OkOp-rV2yTWo9OM,Safety/Meeting notes/2025 3/07 Meeting Notes,txt,542,keep,kept
898,1jwmzQT3abjrqmhbAj0C5x1-HZVoGZ5Ei1myzCPds_SU,Safety/Meeting notes/2025 2/28 Meeting Notes,txt,565,keep,kept
899,1NX9ypLHIvUs_WJJ6sBrNqUgNsScV4YITAo7RgE11u2A,Safety/Meeting notes/2025 2/14 Meeting Notes,txt,507,keep,kept
900,18Nw_uTXdUUVByMbVtFatYTtl5QFeBQnHj3RsPNmQgZs,Safety/Meeting notes/2025 1/31 Meeting Notes,txt,747,keep,kept
901,1E5SGs0vufoOrJhhtCSNtM7HH586wJA48Pn7eDfkla7E,Safety/Meeting notes/2025 1/25 Safety Onboarding SP25,pdf,209,keep,kept
902,1HZO-01xUr0qwrQQr5IzYn8XECfNPSmD4r-zqWWvB664,Safety/Meeting notes/2025 2/7 Meeting Notes,txt,235,keep,kept
903,1edjf_-ka2Z03DV-XHXca-PQwq-ppR6wW4SDpmzSH-y8,Safety/Meeting notes/2025 2/1 Meeting Notes,txt,320,keep,kept
904,1JmuJ0cKBzP80oijlVIkLjZpgWXvqHKJn1uqphsHmlU8,Safety/Meeting notes/2025 1/25 Meeting notes (from zoom recording),txt,78,keep,kept
905,1pI2qeRp1zWdUj8GLNQE2Efg5_BWg2Brl_EKzxNbBQJw,Safety/Test reviews & reports/Testing/Test report/4/18 Test Report,txt,302,keep,kept
906,1blQSwCnlMmaLk57FeVPHzkQotwg1e_gkthDvo2u4kuM,Safety/Test reviews & reports/Testing/Test report/2025 04/16Test Report,txt,393,keep,kept
907,1zzi_7rT6i2jP7jN3Wfaq9-kIL3mSDql0SIUBP9sg3EQ,Safety/Test reviews & reports/Testing/Test report/4/6 Test Report,txt,373,keep,kept
908,1GFnQudOJRdiVoQQP4oKPwR6eas23Xt6zCEkKy2MiSbw,Safety/Test reviews & reports/Testing/Test report/4/8 Test Report,txt,36,keep,kept
909,1V-5efHjMWJ_p4adZRP8H4LLRbw6A5sKqMNLvmgFP6AQ,Safety/Test reviews & reports/Testing/Test report/2025 04/06 Test Report,txt,992,keep,kept
910,16MtKrknLDuI4eCjluSy1pAyyirn9byiHBcIiMwHXy3A,Safety/Test reviews & reports/Testing/Test report/2025 04/03 Test Report,txt,349,keep,kept
911,1jhAYVnM2ntDz-Dv2wWZjCOqxO6CqUV5WmCzAAytU8bQ,Safety/Test reviews & reports/Testing/Test report/2025 4/3 Testing Report ,txt,95,keep,kept
912,17FHOARzkjwi3J_xJ9idwUa7hZwypgHlBwEzPA_-PG4k,Safety/Test reviews & reports/Testing/Test report/2025 3/25 Testing Report,txt,336,keep,kept
913,10Kp3Wpq-_vnCpBKcFwIaU3bmSA0YNSCureH9YRzZedY,Safety/Test reviews & reports/Testing/Test report/2025 3/27 Testing report,txt,536,keep,kept
914,1JqtbiKxTi2PjZbdxwwV6I-ZAEK4060nbtaOQZUDv4JQ,Safety/Test reviews & reports/Testing Outline & Procedures Template,txt,468,keep,kept
915,14wDF4FdxsfJmSEwN8jkHEjQfquBXtq8nC6lpKt1v3ss,Safety/Test reviews & reports/Ablative/CHAMBERSAFE ablative safety review,txt,246,keep,kept
916,1UU4QO92ZNnIMdXAHhBeJyTyC1UYgLvPk2JTxkvEhyEQ,Safety/Test reviews & reports/Ablative/Ablative testing procedures safety review 11/26/2024,txt,215,keep,kept
917,1lI6CfclCrOtINjvjArAa3MYXvttyh_RT,Safety/Test reviews & reports/Ablative/CHAMBERSAFE — Half Cat Rocketry.pdf,pdf,1772,keep,kept
918,1K_MuBdRY6q0G8Iy_iQZ6XueH4SAfjJmdx3LS4FI9hyg,Safety/Test reviews & reports/Ablative/Ablative casting procedures safety review 11/26/2024,txt,219,keep,kept
